song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,track_popularity
Closer (Ode 2 U),Ravyn Lenae,0.706,0.487,11,-7.913,0,0.0343,0.26,0.0,0.174,48
Hold On,The Internet,0.7,0.414,0,-10.864,1,0.0373,0.849,0.0606,0.107,59
Herside Story,GoldLink,0.885,0.595,7,-5.487,1,0.286,0.656,4.42e-06,0.105,70
Almeda,Solange,0.827,0.553,1,-5.296,1,0.032,0.0227,1.52e-05,0.176,65
Around Me,Brent Faiyaz,0.587,0.177,1,-12.522,1,0.0647,0.574,5.54e-05,0.097,64
GOAT,Ari Lennox,0.699,0.59,8,-4.952,0,0.215,0.326,0.0,0.108,48
The One - Radio Edit,Jorja Smith,0.482,0.714,0,-7.689,0,0.0518,0.204,0.000239,0.0973,51
Hold Me Down,Daniel Caesar,0.463,0.427,8,-9.799,0,0.0549,0.628,0.000565,0.0911,65
BMO,Ari Lennox,0.72,0.647,1,-5.411,0,0.0642,0.0116,0.000206,0.571,67
Shea Butter Baby (with J. Cole),Ari Lennox,0.709,0.49,4,-7.457,0,0.0757,0.11,0.00345,0.12,69
SOS,McClenney,0.7,0.316,4,-10.26,1,0.0384,0.562,0.00429,0.116,49
Love in the Sky,McClenney,0.654,0.587,4,-8.463,0,0.0329,0.648,0.138,0.097,37
CPR,Summer Walker,0.693,0.369,7,-12.683,0,0.175,0.637,0.00335,0.0951,68
"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",Teyana Taylor,0.547,0.6,10,-7.546,0,0.351,0.211,0.0,0.145,58
Speak To Me,Ari Lennox,0.814,0.509,10,-8.587,0,0.0744,0.285,0.00337,0.116,21
I Will Go Down,Y'Akoto,0.732,0.478,7,-9.113,0,0.15,0.287,0.0223,0.0931,21
The Addict,Bo Saris,0.544,0.515,9,-6.994,1,0.0319,0.254,0.000551,0.144,1
Next Time,Curtis Harding,0.676,0.495,9,-10.504,0,0.03,0.0127,0.000992,0.0792,0
Woman of the Ghetto - Akshin Alizadeh Remix,Marlena Shaw,0.706,0.453,7,-11.752,0,0.0292,0.0381,0.76,0.118,3
Keep On Looking (Kenny Dope Remix),Sharon Jones,0.723,0.948,9,-5.792,0,0.0471,0.0183,0.564,0.168,24
Karma,Lady,0.444,0.545,2,-5.709,0,0.0243,0.0435,1.3e-06,0.358,0
Today,Kendra Morris,0.588,0.475,9,-7.397,1,0.0294,0.116,0.0,0.11,0
Blame Me,Hannah Williams,0.558,0.503,9,-7.471,0,0.03,0.185,0.0,0.201,6
Longview,Ruby Velle & The Soulphonics,0.61,0.602,5,-5.505,0,0.154,0.261,0.0,0.122,0
If You Didn't Go,Kendra Morris,0.525,0.541,0,-9.092,0,0.0299,0.49,0.011,0.0935,0
As Long as Ive Got You,Kendra Morris,0.471,0.628,6,-7.701,1,0.0283,0.26,9.17e-05,0.274,8
Concrete Waves,Kendra Morris,0.548,0.421,2,-10.001,0,0.053,0.527,0.000988,0.194,15
Banshee,Kendra Morris,0.499,0.523,5,-7.845,1,0.0574,0.268,0.000173,0.248,32
Im Gonna Be (500 Miles),Kendra Morris,0.571,0.731,4,-8.983,0,0.0527,0.0687,3.21e-05,0.162,16
Shine on You Crazy Diamond,Kendra Morris,0.319,0.59,7,-8.065,0,0.0315,0.0431,0.000342,0.218,15
It's Too Late,The Excelsiors,0.654,0.607,1,-7.485,1,0.178,0.169,9.43e-06,0.0468,0
It's All Over (But the Crying),Lee Fields & The Expressions,0.588,0.65,4,-7.481,0,0.0605,0.312,0.00703,0.154,25
All I Need,Lee Fields & The Expressions,0.612,0.792,7,-7.382,0,0.0278,0.021,0.951,0.0987,48
Star,Gary Clark Jr.,0.639,0.749,1,-5.916,0,0.0468,0.0573,0.0294,0.153,9
Finally Yours,Giovanca,0.475,0.622,7,-8.678,0,0.0568,0.803,0.000551,0.158,0
Eye to Eye,Lee Fields & The Expressions,0.452,0.569,5,-7.718,1,0.0378,0.0792,6.76e-05,0.117,26
Missing Me (feat. Jack Tyson-Charles),Lack Of Afro,0.662,0.865,2,-6.98,0,0.0774,0.212,0.0,0.0696,48
Im Ok,Lisa Shaw,0.692,0.693,6,-5.468,0,0.0312,0.0417,0.00656,0.421,33
The Rain,K-OS,0.745,0.54,9,-6.989,0,0.0403,0.661,4.81e-06,0.0981,29
Forget What I Said,Noora Noor,0.422,0.407,11,-7.303,0,0.0383,0.603,4.9e-06,0.0455,3
Sometimes,Erykah Badu,0.778,0.469,10,-12.954,0,0.138,0.147,0.293,0.0868,1
Know Til Now - Pixelated Remix,Jim James,0.746,0.723,9,-6.189,0,0.0402,0.142,0.109,0.307,0
Honey Dove,Lee Fields & The Expressions,0.487,0.497,4,-5.776,0,0.064,0.124,0.167,0.109,50
How You Like Me Now,The Heavy,0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,8
Feel Right,Mark Ronson,0.839,0.86,11,-3.669,0,0.064,0.0895,0.000172,0.0282,1
Watching The World,Surahn,0.821,0.628,0,-8.448,0,0.0262,0.0189,0.000155,0.0753,0
Wish I Didn't Miss You,Angie Stone,0.856,0.755,10,-5.691,1,0.0331,0.355,0.000621,0.145,62
You Give Me Something,Jamiroquai,0.639,0.69,7,-10.047,1,0.264,0.0265,0.000551,0.146,9
Miss You,Leela James,0.812,0.566,8,-9.102,0,0.0365,0.0228,0.00157,0.0539,37
Everyday - Remastered,Jamiroquai,0.703,0.411,11,-13.881,0,0.0346,0.342,0.565,0.0895,5
Falling,Jamiroquai,0.665,0.582,0,-10.861,1,0.0691,0.592,0.00077,0.148,45
Without Love,Nikka Costa,0.618,0.578,10,-10.757,0,0.0483,0.305,0.00169,0.121,0
Deeper Still,Incognito,0.64,0.574,8,-8.886,1,0.153,0.516,5.98e-06,0.0925,16
Bruised But Not Broken,Joss Stone,0.605,0.656,1,-7.808,1,0.1,0.469,0.0,0.122,36
Like A Fool,Crazy P,0.772,0.65,2,-7.449,0,0.0341,0.00474,0.73,0.146,6
This Corrosion,Diane Birch,0.569,0.856,9,-4.86,0,0.0292,0.0311,0.000318,0.045,0
Stay the Same,Huon Kind,0.728,0.473,10,-11.136,0,0.066,0.162,0.0345,0.283,20
Power,Pompeya,0.616,0.677,9,-7.103,0,0.0364,0.0394,0.553,0.23,0
Heaven's On The Other Side,Curtis Harding,0.673,0.491,0,-10.744,1,0.0278,0.00018,0.0025,0.136,40
Only This Moment - KLar & PF Mix,Socialites,0.733,0.697,4,-8.018,0,0.0452,0.135,0.563,0.107,28
Here,Alessia Cara,0.382,0.816,0,-3.957,1,0.09,0.0867,0.0,0.0649,2
Feelin' Lovely,Devonté Hynes,0.723,0.757,2,-6.455,0,0.0589,0.348,1.32e-05,0.0949,1
Feeling Good,Ms. Lauryn Hill,0.546,0.678,7,-5.685,0,0.0432,0.175,0.0,0.761,34
Can't Wait,Jill Scott,0.642,0.572,1,-8.383,0,0.063,0.0814,0.0154,0.0725,49
Half Time,Amy Winehouse,0.624,0.488,4,-8.258,0,0.0584,0.375,9.63e-05,0.339,58
Still A Friend Of Mine,Incognito,0.666,0.715,9,-8.374,1,0.032,0.195,0.00285,0.285,20
Love Me Or Leave Me,SAYGRACE,0.556,0.546,0,-6.366,1,0.0735,0.262,0.000251,0.114,25
Wicked Game,Kendra Morris,0.62,0.407,9,-10.097,1,0.0288,0.159,0.00951,0.162,8
Walk on By,Kendra Morris,0.6,0.636,6,-7.94,1,0.0362,0.0148,0.146,0.217,5
Back N Forth,Myron & E,0.672,0.563,7,-7.409,0,0.0349,0.0264,0.184,0.101,0
Famous,Selah Sue,0.686,0.631,10,-6.108,0,0.0356,0.0117,0.0113,0.0853,0
Fool For You,Alice Smith,0.661,0.815,1,-5.407,0,0.0497,0.106,4.39e-05,0.0863,0
Sadness,Selah Sue,0.595,0.682,0,-4.437,1,0.0306,0.0204,7e-05,0.187,25
Fallin',Alicia Keys,0.653,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,21
Do I,Alice Smith,0.7,0.473,5,-7.024,0,0.0424,0.0205,7.84e-06,0.113,21
Loves Comes and Goes,Lee Fields & The Expressions,0.619,0.467,1,-8.1,1,0.0356,0.323,0.00137,0.752,14
Deliciously Down,Cree Summer,0.688,0.543,7,-7.225,1,0.0284,0.00365,0.153,0.541,16
Stone Rollin',Raphael Saadiq,0.66,0.806,11,-4.495,1,0.0246,0.00404,0.0087,0.0704,34
I Swear,Ledisi,0.716,0.777,1,-4.179,1,0.0377,0.0483,0.0,0.0727,16
Never Give You Up,Raphael Saadiq,0.654,0.775,10,-5.281,0,0.0545,0.0401,6.9e-06,0.146,38
Going In Circles,Myron & E,0.505,0.592,0,-5.967,1,0.0334,0.436,0.0,0.189,0
Move On Up,The Dynamics,0.836,0.709,11,-9.135,0,0.0352,0.154,0.392,0.0894,0
This Thing,D'Nell,0.608,0.729,9,-6.233,1,0.236,0.111,0.266,0.0929,0
Woman,Neneh Cherry,0.542,0.54,3,-8.888,0,0.0261,0.0901,0.0346,0.198,58
Clean the House,Fat Freddy's Drop,0.794,0.632,9,-6.305,0,0.0346,0.0638,0.457,0.136,0
Sometimes It Hurts,Dojo Cuts,0.662,0.569,4,-9.537,0,0.0276,0.477,0.159,0.105,48
Afro Blue,Robert Glasper,0.819,0.428,5,-9.883,0,0.317,0.128,0.00151,0.211,52
Carry This,Y'Akoto,0.804,0.411,7,-9.725,0,0.0455,0.268,0.00258,0.132,20
Tamba - Radio Version,Y'Akoto,0.78,0.493,3,-9.891,0,0.0945,0.645,4.52e-05,0.074,17
Lost,Kellylee Evans,0.793,0.466,11,-7.691,0,0.109,0.0673,1.58e-05,0.0564,0
I Don't Think I Want to Know,Kellylee Evans,0.377,0.323,0,-11.101,0,0.0417,0.384,0.0204,0.082,4
A Change Is Gonna Come,Leela James,0.661,0.311,10,-7.848,1,0.028,0.656,0.134,0.109,43
I've Been Thinking - feat. Cat Power,Handsome Boy Modeling School,0.705,0.479,5,-9.217,0,0.0767,0.499,0.000425,0.114,2
Cold Tears,AM & Shawn Lee,0.593,0.881,2,-6.918,1,0.0429,0.00846,0.114,0.065,35
Wild Side,Cross My Heart Hope To Die,0.433,0.84,4,-4.055,1,0.0665,0.00894,4.12e-06,0.233,0
Wilhelm Scream,The Bamboos,0.565,0.621,7,-5.62,1,0.0264,0.00773,0.0324,0.257,6
Nothing Matters,Christian Gregory,0.683,0.549,6,-8.087,0,0.0384,0.392,0.136,0.353,0
How Do I Let a Good Man Down?,Sharon Jones & The Dap-Kings,0.656,0.964,7,-3.862,1,0.0552,0.219,0.324,0.0805,28
This Girl (feat. Kylie Auldist),Cookin' On 3 Burners,0.619,0.76,0,-3.91,0,0.0295,0.518,5.69e-05,0.194,4
Baltimore,Jazmine Sullivan,0.748,0.622,11,-9.043,0,0.07,0.0472,0.00254,0.11,27
Stepping Stone,Duffy,0.694,0.523,2,-6.407,0,0.0254,0.875,0.000172,0.352,50
Disciples,Stee Downes,0.678,0.782,0,-7.416,0,0.115,0.117,0.0,0.242,0
Two Steps,Alice Russell,0.639,0.674,10,-11.007,1,0.0768,0.158,0.0,0.304,8
Howlin' for You,Kylie Auldist,0.728,0.626,0,-6.4,1,0.0503,0.00288,0.081,0.0659,9
Soul Revelation,Nicola Conte,0.545,0.768,9,-6.499,0,0.156,0.284,3e-05,0.102,12
Free Souls,Nicola Conte,0.72,0.61,5,-4.554,0,0.0487,0.589,3.61e-05,0.103,22
I'm Not The One,The Black Keys,0.605,0.408,9,-10.012,0,0.0309,0.541,0.000507,0.0919,40
Got It Bad,LEISURE,0.788,0.534,8,-7.866,0,0.0379,0.0047,0.113,0.056,4
Season's Trees (feat. Norah Jones),Danger Mouse,0.543,0.66,10,-9.801,0,0.0273,0.0797,0.0053,0.0936,37
Ann Wants to Dance,Papooz,0.744,0.447,5,-11.014,1,0.0273,0.686,0.0482,0.154,1
This Ain't Love,Joss Stone,0.797,0.648,4,-6.784,0,0.138,0.0131,0.000289,0.106,33
Cut the Line,Joss Stone,0.839,0.668,10,-7.767,1,0.229,0.12,0.00288,0.0796,25
Stand In The Way (Of Love),Timothy Bloom,0.588,0.598,2,-7.851,0,0.0311,0.0061,9.89e-05,0.115,20
Fool's Gold,Jill Scott,0.674,0.535,2,-6.718,0,0.0419,0.103,0.000464,0.113,42
yes,Musiq Soulchild,0.527,0.765,10,-5.025,0,0.256,0.235,0.0,0.25,43
single,Musiq Soulchild,0.71,0.583,1,-6.919,0,0.107,0.0286,0.0,0.366,23
until,Musiq Soulchild,0.561,0.736,11,-5.61,0,0.177,0.0118,0.0,0.23,31
Girl Next Door,Musiq Soulchild,0.7,0.632,10,-7.911,0,0.259,0.107,1.11e-06,0.0911,35
Just Friends (Sunny),Musiq Soulchild,0.754,0.376,0,-7.561,1,0.204,0.404,0.0,0.358,57
143,Musiq Soulchild,0.606,0.532,8,-8.916,1,0.0464,0.0749,0.0,0.0581,33
Silky Soul,Maze,0.596,0.661,1,-6.381,0,0.087,0.241,5.73e-06,0.0652,0
Little Things - Main,India.Arie,0.789,0.513,8,-9.193,1,0.109,0.072,0.00175,0.181,39
Talk To Her,India.Arie,0.814,0.474,1,-9.608,1,0.474,0.272,0.0,0.0763,35
Slow Down,India.Arie,0.977,0.498,7,-5.878,1,0.124,0.269,0.000172,0.0802,27
The Truth,India.Arie,0.691,0.472,9,-10.168,0,0.196,0.284,1.78e-05,0.101,46
Get It Together,India.Arie,0.772,0.366,5,-10.236,1,0.0841,0.287,0.0,0.117,48
Headed In The Right Direction,India.Arie,0.856,0.58,10,-8.6,0,0.0338,0.0422,0.000156,0.0664,27
Window Seat,Erykah Badu,0.643,0.535,0,-6.795,0,0.0941,0.648,0.00213,0.0766,56
"Gone Baby, Don't Be Long",Erykah Badu,0.689,0.763,6,-3.837,0,0.222,0.158,0.00437,0.0856,47
On & On,Erykah Badu,0.766,0.397,11,-10.414,0,0.154,0.0473,0.00765,0.261,49
Other Side Of The Game,Erykah Badu,0.666,0.254,8,-10.64,0,0.0774,0.426,0.406,0.115,35
Certainly,Erykah Badu,0.774,0.39,1,-9.964,1,0.177,0.085,0.00348,0.203,30
Honey,Erykah Badu,0.407,0.795,4,-7.819,0,0.389,0.0313,0.00778,0.141,0
Bag Lady,Erykah Badu,0.724,0.416,5,-8.964,0,0.0841,0.365,0.0,0.0969,53
Can't Take My Eyes Off Of You,Ms. Lauryn Hill,0.747,0.662,1,-7.9,0,0.0796,0.0118,0.0,0.138,1
Ex-Factor,Ms. Lauryn Hill,0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,3
Everything Is Everything,Ms. Lauryn Hill,0.824,0.707,9,-7.893,1,0.285,0.415,0.0,0.106,1
Mr. Intentional - Live,Ms. Lauryn Hill,0.517,0.574,7,-7.614,0,0.285,0.672,0.0,0.697,40
Another Love,Alice Smith,0.65,0.656,0,-6.786,0,0.0404,0.524,0.000145,0.0985,0
Doo Wop (That Thing),Ms. Lauryn Hill,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,7
When It Hurts so Bad,Ms. Lauryn Hill,0.669,0.519,11,-9.932,0,0.278,0.0714,2.05e-05,0.108,0
Nothing Even Matters,Ms. Lauryn Hill,0.539,0.363,10,-13.888,0,0.166,0.701,3.18e-06,0.14,1
Arroz Con Pollo,Maxwell,0.82,0.446,1,-13.181,1,0.0872,0.0103,0.847,0.119,0
The Urban Theme,Maxwell,0.808,0.715,1,-7.4,0,0.0692,0.0523,0.645,0.357,38
Dancewitme,Maxwell,0.712,0.616,11,-6.687,0,0.0464,0.16,0.435,0.039,36
Green Light (feat. André 3000),John Legend,0.622,0.882,9,-5.59,0,0.119,0.0912,0.0,0.216,57
No Other Love (feat. Estelle),John Legend,0.636,0.677,5,-6.056,0,0.124,0.0611,1.41e-06,0.106,46
Good Morning,John Legend,0.674,0.501,7,-9.454,1,0.0394,0.0364,0.0,0.0755,46
Let's Get Lifted,John Legend,0.563,0.709,9,-8.208,0,0.052,0.212,1.43e-05,0.575,0
Used To Love U,John Legend,0.647,0.81,5,-4.779,0,0.0857,0.032,2.91e-06,0.418,0
Save Room,John Legend,0.69,0.572,7,-6.131,1,0.0264,0.0457,0.0,0.0969,0
Heaven,John Legend,0.418,0.824,1,-6.389,1,0.259,0.118,0.0,0.187,0
So High,John Legend,0.297,0.341,4,-11.568,0,0.0581,0.526,0.0,0.0895,0
Each Day Gets Better,John Legend,0.73,0.527,0,-9.264,0,0.035,0.132,0.0,0.327,0
P.D.A. (We Just Don't Care),John Legend,0.796,0.755,11,-6.906,1,0.0447,0.0759,0.0,0.0749,0
Another Again,John Legend,0.53,0.843,6,-6.596,1,0.201,0.127,1.35e-06,0.302,0
Shine,John Legend,0.37,0.473,5,-7.084,1,0.0421,0.662,0.00014,0.101,30
U Do It For Me,Algebra Blessett,0.692,0.707,7,-7.769,0,0.379,0.0859,0.0,0.168,0
Run and Hide,Algebra Blessett,0.642,0.629,5,-4.369,0,0.123,0.398,0.0,0.305,0
My Pride,Algebra Blessett,0.463,0.713,4,-6.927,0,0.0937,0.00896,0.0,0.216,0
Tug of War,Algebra Blessett,0.8,0.726,11,-7.116,0,0.0753,0.16,0.0,0.202,0
Bulletproof,Raheem DeVaughn,0.671,0.76,0,-5.933,1,0.114,0.0589,0.0,0.316,30
Guess Who Loves You More,Raheem DeVaughn,0.764,0.507,5,-8.199,0,0.153,0.153,0.0,0.0879,47
Until,Raheem DeVaughn,0.582,0.658,1,-8.124,0,0.241,0.147,0.0,0.254,21
I Don't Care,Raheem DeVaughn,0.706,0.806,2,-5.881,1,0.0653,0.05,0.0,0.0639,9
Mo Better,Raheem DeVaughn,0.383,0.358,1,-8.507,1,0.0324,0.584,0.0,0.0766,5
Prototype,OutKast,0.635,0.37,2,-7.798,1,0.0397,0.208,0.000285,0.158,1
Cruisin' - Radio Edit,D'Angelo,0.437,0.583,1,-9.841,0,0.177,0.251,0.000162,0.25,4
Me And Those Dreamin' Eyes Of Mine - Radio Edit,D'Angelo,0.592,0.524,4,-6.613,0,0.154,0.711,1.79e-06,0.135,1
Smooth,D'Angelo,0.674,0.612,1,-8.046,0,0.194,0.197,0.000745,0.0973,4
I Found My Smile Again,D'Angelo,0.807,0.375,11,-8.098,0,0.0529,0.302,0.000241,0.0784,3
Girl You Need A Change Of Mind,D'Angelo,0.751,0.787,2,-5.695,0,0.0485,0.12,0.000112,0.0428,0
Can't Hide Love - Live,D'Angelo,0.524,0.703,0,-5.256,0,0.0887,0.119,1.69e-06,0.359,8
Send It On,D'Angelo,0.798,0.276,5,-10.828,1,0.0928,0.121,0.00215,0.261,3
Feel Like Makin' Love,D'Angelo,0.912,0.253,9,-7.051,0,0.163,0.0482,0.251,0.139,2
Jonz In My Bonz,D'Angelo,0.796,0.408,1,-12.268,1,0.231,0.462,0.0902,0.0993,0
When We Get By,D'Angelo,0.763,0.407,11,-11.514,1,0.0342,0.103,0.418,0.0532,0
Be Here,Raphael Saadiq,0.623,0.602,6,-5.733,0,0.325,0.228,1.11e-06,0.0737,47
Still Ray,Raphael Saadiq,0.827,0.452,10,-8.354,0,0.0355,0.0437,0.000184,0.0913,50
Excuse Me,Raphael Saadiq,0.892,0.377,7,-7.744,1,0.346,0.172,0.0,0.157,34
So In Love - feat. Anthony Hamilton,Jill Scott,0.709,0.704,8,-6.021,1,0.0486,0.363,0.0,0.344,53
Daydreamin',Lupe Fiasco,0.518,0.753,5,-3.411,0,0.0655,0.0302,0.0,0.301,17
Good Morning Heartache,Chris Botti,0.6,0.466,10,-9.001,0,0.0496,0.822,0.0311,0.106,17
8 Minutes to Sunrise,Common,0.81,0.756,6,-5.024,0,0.367,0.0114,0.0,0.148,15
Sometimes I Wonder,Darius Rucker,0.36,0.568,2,-5.316,0,0.0895,0.0247,0.0,0.0671,10
Love Rain - (Coffee Shop Mix),Mos Def,0.732,0.39,1,-10.363,1,0.389,0.214,0.0,0.0816,16
Come See Me,Jill Scott,0.57,0.499,1,-7.349,0,0.103,0.659,1.33e-06,0.424,25
Whenever You're Around,Jill Scott,0.628,0.783,2,-6.351,1,0.248,0.159,0.000155,0.103,36
Wanna Be Loved,Jill Scott,0.865,0.674,1,-6.577,1,0.0502,0.0778,3.06e-06,0.0955,33
I'm Not Afraid,Jill Scott,0.814,0.472,2,-7.648,1,0.076,0.139,0.0178,0.174,26
Golden,Jill Scott,0.769,0.558,10,-6.232,0,0.0828,0.275,1.06e-06,0.0758,53
Talk to Me,Jill Scott,0.495,0.465,2,-8.189,0,0.211,0.241,9.86e-06,0.067,25
Family Reunion,Jill Scott,0.672,0.457,7,-9.227,1,0.067,0.0951,8.16e-05,0.38,31
Gettin' In the Way,Jill Scott,0.738,0.408,1,-11.257,0,0.116,0.143,2.12e-06,0.11,42
Magnolia's Room,Anthony Hamilton,0.872,0.574,1,-9.735,1,0.0352,0.164,0.0,0.0783,16
"Cornbread, Fish & Collard Greens",Anthony Hamilton,0.851,0.525,5,-6.38,1,0.235,0.348,0.0,0.235,47
Always on My Mind,Brandy,0.706,0.404,1,-10.27,1,0.0367,0.308,0.00481,0.0793,33
Collard Greens & Cornbread,Fantasia,0.367,0.614,11,-5.735,1,0.0454,0.126,0.0,0.0589,36
Ordinary,Wayne Brady,0.792,0.633,11,-5.355,1,0.0358,0.59,0.0,0.0845,25
Best Of Me,Chrisette Michele,0.833,0.694,9,-6.639,1,0.0414,0.285,1.84e-05,0.39,28
Happy Feelin's,Ledisi,0.509,0.496,7,-6.056,1,0.0489,0.491,2.58e-05,0.33,0
Think Of You,Ledisi,0.728,0.622,10,-6.3,0,0.238,0.0382,1.45e-05,0.0387,32
Foreplay,Jalen Santoy,0.73,0.422,5,-6.211,0,0.0678,0.123,0.00292,0.105,66
Ain't Nothing Changed,Loyle Carner,0.753,0.663,8,-8.073,1,0.176,0.505,0.0598,0.115,60
Stay,Mac Miller,0.742,0.561,6,-7.017,1,0.139,0.566,0.000135,0.641,67
Elusive,blackwave.,0.567,0.675,5,-6.699,0,0.219,0.335,0.0,0.247,53
Hands Up!,blackwave.,0.62,0.443,0,-8.145,1,0.375,0.297,4.25e-05,0.119,30
Call It Love,Summers Sons,0.636,0.48,1,-9.554,1,0.3,0.748,0.000626,0.104,31
Dang! (feat. Anderson .Paak),Mac Miller,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,75
Ode To Nujabes,Funky DL,0.745,0.722,6,-8.559,1,0.153,0.256,0.00282,0.229,0
Write This Down (feat. Nieve),SoulChef,0.823,0.818,10,-4.396,0,0.18,0.173,0.0136,0.21,46
Laid Back,Academics,0.77,0.498,2,-11.781,0,0.304,0.461,0.0,0.153,31
That's Just Me,blackwave.,0.79,0.594,5,-9.831,0,0.0604,0.308,0.00111,0.114,38
Thoughts (feat. Sam Ock & J. Han),Mickey Cho,0.751,0.61,2,-8.045,1,0.127,0.35,0.0,0.353,36
Rock the House,Gorillaz,0.742,0.815,2,-6.603,1,0.179,0.0762,0.00145,0.204,52
I Fall in Love Too Easliy,Caleb Belkin,0.662,0.349,5,-14.022,0,0.214,0.637,0.00213,0.124,62
Stronger Than Me,Amy Winehouse,0.88,0.464,9,-6.822,0,0.0419,0.0409,0.000304,0.0585,5
Odyssey (feat. Elz),Coops,0.798,0.42,0,-9.908,0,0.111,0.526,0.0,0.11,48
Fabrics,Felly,0.807,0.493,10,-7.087,0,0.139,0.393,0.0,0.138,3
Atomz,Trinix,0.775,0.576,5,-7.124,0,0.199,0.167,0.141,0.0953,1
Bluebird,One Self,0.78,0.797,9,-5.964,0,0.307,0.129,0.0,0.0929,50
Damselfly,Loyle Carner,0.82,0.596,11,-7.539,1,0.246,0.517,0.00159,0.358,65
Yesterday,Atmosphere,0.849,0.531,7,-5.534,1,0.258,0.524,0.0,0.0693,56
No Stoppin This (feat. Sparkz & Truthos Mufasa),The Mouse Outfit,0.77,0.675,1,-6.156,1,0.31,0.412,0.0,0.639,29
Opinions,Gabri V,0.811,0.403,8,-16.949,1,0.254,0.687,0.00366,0.0933,13
You Dont Need Me,Granata,0.711,0.463,8,-10.601,0,0.112,0.891,0.0,0.137,43
Slow,Animate Objects,0.825,0.633,11,-9.328,1,0.117,0.583,0.000749,0.11,16
Swangin',blackwave.,0.804,0.627,7,-6.835,0,0.224,0.103,0.0,0.275,37
Wanna Remind You,Dizzy Wright,0.559,0.583,1,-9.544,1,0.195,0.27,0.0,0.292,37
Elevator,Marcus D,0.726,0.556,2,-5.619,0,0.223,0.712,0.000122,0.185,32
The Waitress Song,Seth Sentry,0.773,0.687,8,-5.704,1,0.368,0.103,0.0,0.381,17
GoodEnough,blackwave.,0.772,0.481,5,-8.999,0,0.205,0.142,0.0,0.0922,49
Plenty,Guru's Jazzmatazz,0.804,0.403,8,-6.027,1,0.41,0.161,2.01e-06,0.533,44
Blue (feat. Benaddict & Marcelo Gallo),Gas Lab,0.599,0.475,5,-4.719,0,0.531,0.323,0.0,0.16,17
Photosynthesis,Saba,0.777,0.662,7,-8.393,1,0.27,0.536,4.61e-06,0.593,70
Got Me Thinkin' (feat. Sparkz),The Mouse Outfit,0.813,0.412,6,-8.356,0,0.205,0.561,0.00477,0.107,46
Change,J. Cole,0.553,0.523,11,-10.602,0,0.254,0.66,0.00102,0.0964,2
Ladders,Mac Miller,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,76
New Day,Abstract Orchestra,0.748,0.411,8,-6.06,0,0.0489,0.0532,0.0117,0.115,45
That Jazz,Coops,0.65,0.509,9,-6.106,0,0.322,0.0893,0.0,0.145,43
Life's Good,Ehennuhsen,0.529,0.447,7,-10.203,1,0.352,0.53,0.0,0.157,32
These Days,Manwolves,0.544,0.281,5,-8.506,0,0.0541,0.791,0.0,0.11,53
Roses,OutKast,0.763,0.703,0,-4.69,1,0.0586,0.00667,1.2e-05,0.129,3
We Ain't Feeling Time,FKJ,0.551,0.438,0,-6.187,1,0.0395,0.681,7.32e-05,0.11,56
Black Birds,ArtOfficial,0.605,0.692,2,-8.406,0,0.121,0.128,6.92e-06,0.059,31
PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),Rejjie Snow,0.676,0.458,1,-6.172,1,0.418,0.379,0.0,0.122,39
No Diggity,Nick Murphy / Chet Faker,0.672,0.506,2,-12.013,0,0.137,0.589,2.38e-05,0.0925,57
Non Planned Holiday,Prume,0.694,0.514,0,-8.14,1,0.033,0.196,1.62e-05,0.138,21
All I Want,Dafuniks,0.708,0.79,2,-9.242,0,0.186,0.369,0.0117,0.287,44
Whasgood?!,blackwave.,0.851,0.669,1,-4.259,1,0.0721,0.0311,8.64e-05,0.179,40
Appletree,Erykah Badu,0.875,0.45,7,-10.525,1,0.0685,0.0798,9.11e-05,0.0722,59
Nobody's Perfect,Anti Lilly,0.674,0.365,6,-11.873,1,0.253,0.388,0.0,0.111,49
Brown Sugar,D'Angelo,0.718,0.486,9,-8.342,1,0.168,0.53,0.0342,0.102,59
You Know I'm No Good,Amy Winehouse,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,73
14 Til,Anti-Lilly & Phoniks,0.814,0.592,6,-7.001,1,0.309,0.042,0.0,0.0712,46
Love,The Globetroddas,0.89,0.644,10,-10.554,0,0.3,0.409,8.67e-05,0.101,0
Blue in Green,Anti-Lilly & Phoniks,0.792,0.538,11,-8.654,0,0.314,0.535,0.0,0.122,45
Keep It Jazzy,Exact Change Project,0.687,0.535,10,-10.489,0,0.131,0.581,0.101,0.345,26
BOATS. - Based On A True Story,Darrell Cole,0.576,0.641,4,-11.641,0,0.43,0.496,1.08e-06,0.155,36
Waiting,FKJ,0.674,0.643,4,-6.955,0,0.0436,0.386,0.17,0.106,54
